price,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,availability_30,host_is_superhost,host_since,number_of_reviews,review_scores_rating,amenities,host_experience_years,amenities_list,amenities_count
92.0,Rahnsdorf/Hessenwinkel,Treptow - Köpenick,52.43286,13.70843,Entire home/apt,19,f,2012-06-07,20,4.95,"[""Children\u2019s books and toys"", ""Dedicated workspace"", ""Garden view"", ""Kitchen"", ""Iron"", ""BBQ grill"", ""Free street parking"", ""Refrigerator"", ""Pocket wifi"", ""Wifi"", ""High chair"", ""Hair dryer"", ""Smoke alarm""]",13.09041095890411,"['children\\u2019s books and toys', 'dedicated workspace', 'garden view', 'kitchen', 'iron', 'bbq grill', 'free street parking', 'refrigerator', 'pocket wifi', 'wifi', 'high chair', 'hair dryer', 'smoke alarm']",13
86.0,Moabit West,Mitte,52.52434,13.32946,Entire home/apt,14,f,2012-06-12,204,4.68,"[""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Smart lock"", ""Heating"", ""Self check-in"", ""Kitchen"", ""Single level home"", ""Stove"", ""Hot water"", ""Private entrance"", ""Oven"", ""Microwave""]",13.076712328767123,"['dishes and silverware', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'coffee maker', 'hair dryer', 'smart lock', 'heating', 'self check-in', 'kitchen', 'single level home', 'stove', 'hot water', 'private entrance', 'oven', 'microwave']",23
90.0,Schöneberg-Süd,Tempelhof - Schöneberg,52.48207,13.36099,Entire home/apt,9,t,2012-06-12,476,4.87,"[""Bathtub"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Other electric stove"", ""Cleaning products"", ""Pets allowed"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Clothing storage"", ""Coffee maker"", ""Hair dryer"", ""Heating"", ""Carbon monoxide alarm"", ""Kitchen"", ""Iron"", ""Backyard"", ""Smoke alarm"", ""Body soap"", ""Room-darkening shades"", ""Hot water"", ""TV with standard cable"", ""Microwave""]",13.076712328767123,"['bathtub', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'other electric stove', 'cleaning products', 'pets allowed', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'clothing storage', 'coffee maker', 'hair dryer', 'heating', 'carbon monoxide alarm', 'kitchen', 'iron', 'backyard', 'smoke alarm', 'body soap', 'room-darkening shades', 'hot water', 'tv with standard cable', 'microwave']",28
135.0,Alexanderplatz,Mitte,52.50561957139374,13.42042823702963,Entire home/apt,11,t,2012-06-13,140,4.89,"[""Bathtub"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Cleaning products"", ""Electric stove"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Hot water kettle"", ""Elevator"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Washer"", ""Body soap"", ""Hot water"", ""Dining table"", ""Toaster"", ""TV with standard cable"", ""Microwave""]",13.073972602739726,"['bathtub', 'drying rack for clothing', 'dishes and silverware', 'bed linens', 'refrigerator', 'hangers', 'wifi', 'cleaning products', 'electric stove', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'hot water kettle', 'elevator', 'kitchen', 'iron', 'wine glasses', 'washer', 'body soap', 'hot water', 'dining table', 'toaster', 'tv with standard cable', 'microwave']",27
82.0,Prenzlauer Berg Nordwest,Pankow,52.5475,13.40002,Entire home/apt,15,f,2012-06-17,389,4.72,"[""Dishes and silverware"", ""Bed linens"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""High chair"", ""Cooking basics"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Single level home"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Host greets you"", ""Crib""]",13.063013698630137,"['dishes and silverware', 'bed linens', 'refrigerator', 'hangers', 'tv', 'wifi', 'high chair', 'cooking basics', 'essentials', 'hair dryer', 'heating', 'kitchen', 'pack \\u2019n play/travel crib', 'single level home', 'iron', 'paid parking off premises', 'stove', 'smoke alarm', 'hot water', 'host greets you', 'crib']",21
50.0,Schöneberg-Nord,Tempelhof - Schöneberg,52.49081,13.34785,Private room,1,f,2011-08-27,56,4.85,"[""Central heating"", ""Dedicated workspace"", ""Smoking allowed"", ""Hot water"", ""Wifi"", ""Patio or balcony"", ""Smoke alarm""]",13.871232876712329,"['central heating', 'dedicated workspace', 'smoking allowed', 'hot water', 'wifi', 'patio or balcony', 'smoke alarm']",7
114.0,Schillerpromenade,Neukölln,52.4789,13.42376,Entire home/apt,0,f,2012-06-26,11,5.0,"[""Bathtub"", ""Portable fans"", ""Dishes and silverware"", ""Smeg stainless steel stove"", ""Paid street parking off premises"", ""Refrigerator"", ""Hangers"", ""Coffee"", ""Wifi"", ""Dishwasher"", ""Freezer"", ""Cooking basics"", ""Smeg stainless steel oven"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Heating"", ""Hot water kettle"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Barbecue utensils"", ""Wine glasses"", ""Washer"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Baking sheet"", ""Rice maker"", ""Record player"", ""Board games"", ""Dining table"", ""Toaster"", ""Private patio or balcony""]",13.038356164383561,"['bathtub', 'portable fans', 'dishes and silverware', 'smeg stainless steel stove', 'paid street parking off premises', 'refrigerator', 'hangers', 'coffee', 'wifi', 'dishwasher', 'freezer', 'cooking basics', 'smeg stainless steel oven', 'essentials', 'coffee maker', 'hair dryer', 'heating', 'hot water kettle', 'dedicated workspace', 'kitchen', 'iron', 'barbecue utensils', 'wine glasses', 'washer', 'smoke alarm', 'body soap', 'hot water', 'baking sheet', 'rice maker', 'record player', 'board games', 'dining table', 'toaster', 'private patio or balcony']",34
46.0,Prenzlauer Berg Südwest,Pankow,52.5321,13.41539,Private room,6,f,2012-06-04,535,4.59,"[""Dishes and silverware"", ""Bed linens"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Shampoo"", ""Cooking basics"", ""Essentials"", ""Clothing storage"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Carbon monoxide alarm"", ""Kitchen"", ""Paid parking off premises"", ""Stove"", ""Smoke alarm"", ""Body soap"", ""Room-darkening shades"", ""Hot water"", ""Host greets you""]",13.098630136986301,"['dishes and silverware', 'bed linens', 'refrigerator', 'hangers', 'wifi', 'shampoo', 'cooking basics', 'essentials', 'clothing storage', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'carbon monoxide alarm', 'kitchen', 'paid parking off premises', 'stove', 'smoke alarm', 'body soap', 'room-darkening shades', 'hot water', 'host greets you']",22
31.0,Schöneberg-Nord,Tempelhof - Schöneberg,52.49847,13.34911,Entire home/apt,0,f,2012-07-06,82,4.51,"[""Small miniture oven oven"", ""Portable fans"", ""Dishes and silverware"", ""Bed linens"", ""Laundromat nearby"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Bluetooth speaker sound system"", ""Freezer"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Hot water kettle"", ""Elevator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Private entrance"", ""Ethernet connection"", ""Toaster"", ""32 inch TV"", ""Microwave""]",13.01095890410959,"['small miniture oven oven', 'portable fans', 'dishes and silverware', 'bed linens', 'laundromat nearby', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'bluetooth speaker sound system', 'freezer', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'hot water kettle', 'elevator', 'clothing storage: closet', 'dedicated workspace', 'kitchen', 'iron', 'stove', 'smoke alarm', 'hot water', 'private entrance', 'ethernet connection', 'toaster', '32 inch tv', 'microwave']",31
94.0,Tempelhof,Tempelhof - Schöneberg,52.45767,13.37887,Entire home/apt,7,t,2012-07-07,35,4.75,"[""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Cleaning available during stay"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Books and reading material"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Coffee"", ""Dishwasher"", ""Game console: PS4"", ""Cleaning products"", ""Freezer"", ""Clothing storage: closet and dresser"", ""Pets allowed"", ""Bidet"", ""Cooking basics"", ""Essentials"", ""Hair dryer"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Central heating"", ""Hot water kettle"", ""Coffee maker: Nespresso, pour-over coffee"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Single level home"", ""Arcade games"", ""Wine glasses"", ""Free street parking"", ""Amazon Echo Bluetooth sound system"", ""Neff wood-burning stove"", ""65 inch HDTV with premium cable, Amazon Prime Video, Netflix"", ""Hot water"", ""Smoke alarm"", ""Room-darkening shades"", ""Baking sheet"", ""Board games"", ""Exercise equipment: free weights"", ""Neff oven"", ""Ethernet connection"", ""Dining table"", ""Toaster"", ""Courtyard view"", ""Free washer \u2013 In unit"", ""Microwave""]",13.008219178082191,"['free dryer \\u2013 in unit', 'drying rack for clothing', 'dishes and silverware', 'garden view', 'bed linens', 'cleaning available during stay', 'laundromat nearby', 'luggage dropoff allowed', 'long term stays allowed', 'books and reading material', 'hangers', 'refrigerator', 'wifi', 'coffee', 'dishwasher', 'game console: ps4', 'cleaning products', 'freezer', 'clothing storage: closet and dresser', 'pets allowed', 'bidet', 'cooking basics', 'essentials', 'hair dryer', 'extra pillows and blankets', 'carbon monoxide alarm', 'central heating', 'hot water kettle', 'coffee maker: nespresso', 'pour-over coffee', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'single level home', 'arcade games', 'wine glasses', 'free street parking', 'amazon echo bluetooth sound system', 'neff wood-burning stove', '65 inch hdtv with premium cable', 'amazon prime video', 'netflix', 'hot water', 'smoke alarm', 'room-darkening shades', 'baking sheet', 'board games', 'exercise equipment: free weights', 'neff oven', 'ethernet connection', 'dining table', 'toaster', 'courtyard view', 'free washer \\u2013 in unit', 'microwave']",56
60.0,Rudow,Neukölln,52.41305,13.47963,Entire home/apt,4,t,2012-07-09,74,4.51,"[""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Paid washer \u2013 In building"", ""Long term stays allowed"", ""Coffee"", ""Hangers"", ""Wifi"", ""Shampoo"", ""Cleaning products"", ""Window guards"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Central heating"", ""Coffee maker: Nespresso, pour-over coffee"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Stainless steel electric stove"", ""Wine glasses"", ""Free street parking"", ""Mit Gefrierfach refrigerator"", ""Clothing storage: wardrobe"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Smoke alarm"", ""Private entrance"", ""Mini fridge"", ""Toaster"", ""Dining table"", ""TV with standard cable"", ""Microwave""]",13.002739726027396,"['drying rack for clothing', 'shower gel', 'dishes and silverware', 'garden view', 'bed linens', 'paid washer \\u2013 in building', 'long term stays allowed', 'coffee', 'hangers', 'wifi', 'shampoo', 'cleaning products', 'window guards', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'hair dryer', 'extra pillows and blankets', 'hot water kettle', 'central heating', 'coffee maker: nespresso', 'pour-over coffee', 'self check-in', 'lockbox', 'kitchen', 'iron', 'stainless steel electric stove', 'wine glasses', 'free street parking', 'mit gefrierfach refrigerator', 'clothing storage: wardrobe', 'hot water', 'body soap', 'room-darkening shades', 'smoke alarm', 'private entrance', 'mini fridge', 'toaster', 'dining table', 'tv with standard cable', 'microwave']",42
37.0,Rixdorf,Neukölln,52.48623,13.44967,Entire home/apt,0,f,2011-06-16,97,4.74,"[""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Heating"", ""Carbon monoxide alarm"", ""Kitchen"", ""Iron"", ""Free street parking"", ""Washer"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Host greets you"", ""Oven"", ""TV with standard cable"", ""Patio or balcony""]",14.068493150684931,"['dishes and silverware', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'heating', 'carbon monoxide alarm', 'kitchen', 'iron', 'free street parking', 'washer', 'stove', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'host greets you', 'oven', 'tv with standard cable', 'patio or balcony']",26
65.0,Rudow,Neukölln,52.41335,13.47975,Entire home/apt,29,t,2012-07-09,65,4.65,"[""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Paid washer \u2013 In building"", ""Long term stays allowed"", ""Hangers"", ""Wifi"", ""Shampoo"", ""Cleaning products"", ""Window guards"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Central heating"", ""Coffee maker: Nespresso, pour-over coffee"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Mit Gefrierfach refrigerator"", ""Clothing storage: wardrobe"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Smoke alarm"", ""2-Platten stainless steel electric stove"", ""Private entrance"", ""Mini fridge"", ""Toaster"", ""TV with standard cable"", ""Microwave""]",13.002739726027396,"['drying rack for clothing', 'shower gel', 'dishes and silverware', 'garden view', 'bed linens', 'paid washer \\u2013 in building', 'long term stays allowed', 'hangers', 'wifi', 'shampoo', 'cleaning products', 'window guards', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'hair dryer', 'extra pillows and blankets', 'hot water kettle', 'central heating', 'coffee maker: nespresso', 'pour-over coffee', 'self check-in', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'mit gefrierfach refrigerator', 'clothing storage: wardrobe', 'hot water', 'body soap', 'room-darkening shades', 'smoke alarm', '2-platten stainless steel electric stove', 'private entrance', 'mini fridge', 'toaster', 'tv with standard cable', 'microwave']",40
49.0,Halensee,Charlottenburg-Wilm.,52.49739,13.30231,Entire home/apt,0,t,2012-07-14,120,4.61,"[""Dishes and silverware"", ""Bed linens"", ""Refrigerator"", ""TV"", ""Wifi"", ""High chair"", ""Shampoo"", ""Dishwasher"", ""Pets allowed"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Smart lock"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Free street parking"", ""Backyard"", ""Washer"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Free parking on premises"", ""Crib"", ""Oven"", ""Private patio or balcony"", ""Microwave""]",12.98904109589041,"['dishes and silverware', 'bed linens', 'refrigerator', 'tv', 'wifi', 'high chair', 'shampoo', 'dishwasher', 'pets allowed', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'smart lock', 'heating', 'self check-in', 'dedicated workspace', 'kitchen', 'iron', 'free street parking', 'backyard', 'washer', 'stove', 'smoke alarm', 'hot water', 'free parking on premises', 'crib', 'oven', 'private patio or balcony', 'microwave']",30
29.0,Ost 2,Reinickendorf,52.57379,13.35485,Private room,0,f,2012-07-16,35,4.66,"[""Bathtub"", ""Dishes and silverware"", ""Bed linens"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""Window guards"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Iron"", ""Free street parking"", ""Backyard"", ""Washer"", ""Stove"", ""Hot water"", ""Host greets you"", ""Room-darkening shades"", ""Oven"", ""TV with standard cable"", ""Patio or balcony""]",12.983561643835616,"['bathtub', 'dishes and silverware', 'bed linens', 'lock on bedroom door', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'shampoo', 'dishwasher', 'window guards', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'kitchen', 'iron', 'free street parking', 'backyard', 'washer', 'stove', 'hot water', 'host greets you', 'room-darkening shades', 'oven', 'tv with standard cable', 'patio or balcony']",30
108.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.49615,13.43335,Entire home/apt,0,f,2012-01-20,61,4.85,"[""Dishes and silverware"", ""Private hot tub"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Cooking basics"", ""Fire extinguisher"", ""Smoking allowed"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Free street parking"", ""Washer"", ""Smoke alarm"", ""Hot water"", ""Ethernet connection""]",13.471232876712328,"['dishes and silverware', 'private hot tub', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'cooking basics', 'fire extinguisher', 'smoking allowed', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'dedicated workspace', 'kitchen', 'iron', 'free street parking', 'washer', 'smoke alarm', 'hot water', 'ethernet connection']",23
